cap-diameter,stem-height,stem-width
3.19859412,2.124226749,3.800422683
2.942502648,2.145642085,3.674631676
3.20791395,2.17448234,3.876752317
3.279672529,2.15314403,3.97991918
3.378479163,2.183852824,3.905415572
3.087452237,2.140345507,3.643199392
3.238234443,2.173030195,3.88675867
3.501670924,2.18599858,3.987132324
3.239542387,2.162785111,3.488526133
3.214544495,2.147900597,3.80558347
3.332800622,2.13271323,3.705671461
3.21851231,2.147148519,3.828677582
3.256468649,2.176655258,3.667832355
3.225107924,2.170846653,3.720381111
3.167661962,2.18599858,3.994325397
3.390651062,2.161309959,4.105639564
3.066167677,2.12809618,3.291718928
3.215867973,2.20573231,3.823563731
3.345247605,2.17882185,3.977510317
3.347727883,2.175931657,4.130755305
3.173076045,2.15463541,3.840146174
3.395499599,2.190271598,3.99312794
3.21851231,2.1357755,3.629407815
3.240849479,2.137301943,3.504586844
3.193248931,2.156866905,3.670554316
3.265524154,2.162785111,3.753494006
3.277107468,2.181700858,3.713705642
3.377257974,2.146395682,3.756124244
3.158151752,2.150901354,3.519096004
3.274539143,2.126550808,3.549287048
3.439812879,2.177378157,4.223413953
3.095902134,2.131177378,3.536393718
3.195923313,2.172303059,3.954513231
3.390651062,2.188849987,3.890500963
3.166306139,2.176655258,3.989532239
3.235615998,2.134245933,3.68141245
3.321532741,2.175931657,3.93376134
3.194586569,2.157609255,4.03824684
3.446909556,2.196635397,4.146614057
3.249975398,2.178100353,4.067508922
3.36377644,2.166460267,3.618318878
3.231681916,2.133479974,3.643199392
3.243461115,2.190981385,3.874244584
3.308939009,2.21951325,4.102195997
3.171723903,2.164992379,4.007460998
3.401544156,2.177378157,4.039423657
3.427930377,2.198744603,4.324598515
3.358851878,2.166460267,3.912840397
3.063312272,2.179542647,4.000304386
3.336542729,2.17882185,3.938659229
3.076129098,2.156866905,3.608575019
3.411178485,2.177378157,4.061682723
3.178475458,2.123450456,3.436703848
3.217190578,2.171575213,3.81201967
3.187889402,2.115642924,3.470883261
3.236925648,2.162785111,3.757438331
3.346488122,2.17882185,3.612755673
3.095902134,2.124226749,3.177673561
3.148595859,2.125776924,3.544996824
3.301345014,2.187425651,3.915310563
3.140368359,2.147148519,3.482659431
3.403956991,2.200847832,4.161255088
3.449269686,2.20573231,4.091838065
3.320276883,2.173756622,3.761376473
3.169016863,2.156123815,3.819721557
3.190570964,2.180262747,4.081438996
3.229054904,2.183852824,4.028813082
3.298807337,2.15463541,3.445666963
3.265524154,2.167193128,3.891747176
3.005313902,2.141862652,3.65554646
3.265524154,2.175207351,3.967852319
3.213220142,2.14262007,3.89423778
3.171723903,2.155379984,3.796545161
3.315245657,2.150152295,3.693571477
3.305145572,2.178100353,3.745586714
3.060452714,2.150901354,3.537829675
3.312725353,2.237719834,3.713705642
3.083213678,2.124226749,3.34518322
3.358851878,2.138063997,3.707012288
2.986088022,2.140345507,3.064773879
3.308939009,2.156866905,3.719047443
3.293722411,2.202246681,3.89921172
3.275823714,2.159831881,4.03706949
3.253873862,2.167193128,3.813304947
3.222472282,2.147148519,3.59318497
3.259060094,2.171575213,3.749543474
3.355150629,2.159091742,3.961797656
3.399128475,2.182418872,4.008651847
3.405162342,2.196635397,4.127344534
3.22115316,2.144132607,3.879257587
3.185204232,2.144887727,3.659648521
3.173076045,2.170846653,3.84649529
3.426738337,2.166460267,3.677346205
3.260354567,2.150901354,3.740301306
3.136241788,2.167193128,3.847763211
3.319020247,2.110919037,3.373008677
3.046092177,2.170117381,3.762687817
3.098710747,2.15314403,3.784876723
3.271967542,2.144887727,3.639069986
3.030173263,2.125776924,3.514752329
3.235615998,2.156866905,3.904176004
3.227740107,2.191690495,3.855357482
3.189230633,2.14262007,3.315454775
3.288624662,2.1620479,3.861668764
3.169016863,2.131945699,3.456082027
3.385791,2.144887727,3.831230643
3.118260081,2.15239722,3.630790439
3.164949393,2.179542647,3.845226736
3.141741979,2.143376721,3.466452393
3.191910397,2.15314403,3.813304947
3.293722411,2.14262007,3.788772203
3.284792892,2.1357755,3.442682958
3.373590019,2.180262747,3.711030453
3.217190578,2.173030195,3.86040776
3.238234443,2.126550808,3.41263785
3.361315647,2.176655258,3.871734381
3.251275726,2.161309959,3.838874443
3.300076573,2.167193128,3.787474378
3.017051793,2.125776924,3.454596908
3.336542729,2.182418872,4.064014764
3.408774147,2.181700858,3.788772203
3.223790536,2.17882185,3.942326529
3.21851231,2.184568764,3.842687725
3.366234266,2.183136194,3.927625813
3.312725353,2.15463541,4.031174733
3.17442727,2.115642924,3.447157583
3.347727883,2.150901354,4.011031905
3.377257974,2.199446342,4.046473406
3.256468649,2.173030195,4.053504121
3.313985897,2.182418872,3.645948507
3.383356628,2.169387393,3.852828579
3.253873862,2.186712458,3.806872021
3.181169692,2.15314403,3.867964435
3.080382902,2.092529971,3.277362231
3.383356628,2.157609255,3.742945403
3.056155564,2.114071602,3.395951566
3.137618266,2.156866905,3.746906328
3.278390406,2.166460267,3.829954434
3.365005723,2.175931657,4.061682723
3.382138353,2.160571286,4.003885163
3.187889402,2.136539111,3.684119593
3.170370843,2.138063997,3.421690831
3.383356628,2.177378157,3.831230643
3.383356628,2.202945118,3.9823258
3.156789433,2.125776924,3.733678834
3.169016863,2.126550808,3.497299681
3.358851878,2.165726685,3.763998477
3.255171674,2.123450456,3.800422683
2.962161913,2.133479974,3.47972075
3.182515446,2.182418872,4.007460998
3.335296126,2.170846653,3.950863277
3.269392658,2.175207351,3.941104677
3.015588406,2.129638366,3.424700934
3.327800397,2.18813816,3.725708683
3.046092177,2.164992379,3.902935836
3.340277955,2.151649662,3.629407815
3.279672529,2.143376721,3.717713063
3.226424448,2.12886767,3.530641431
3.347727883,2.193106686,4.0987479
3.332800622,2.200147418,3.864188901
3.17982303,2.126550808,3.698956497
3.238234443,2.15314403,3.588970927
3.100113558,2.149402484,3.813304947
3.094496327,2.186712458,3.73500473
3.412379597,2.209893558,3.925167489
3.297537303,2.144887727,3.724377854
3.171723903,2.15239722,3.93376134
3.312725353,2.162785111,3.733678834
3.274539143,2.195930995,4.04764651
3.173076045,2.117993744,3.451623928
3.162233122,2.147900597,3.73500473
3.197259162,2.143376721,3.694918823
3.183860292,2.200847832,3.817156865
3.213220142,2.17882185,4.040599942
3.203925054,2.190981385,3.909130676
3.185204232,2.155379984,3.814589571
3.277107468,2.14262007,3.678702358
3.201261363,2.131945699,3.481190536
3.211894912,2.177378157,3.740301306
3.339033642,2.158350867,3.79525133
3.379699622,2.149402484,4.049991135
3.273253752,2.191690495,3.88551002
3.091681708,2.131945699,3.421690831
3.293722411,2.18098215,3.771848126
3.332800622,2.158350867,3.752177852
3.22115316,2.173756622,3.669193708
3.316504635,2.153890093,3.780975215
3.189230633,2.156866905,3.79525133
3.312725353,2.158350867,3.938659229
3.402750929,2.173756622,4.018159001
3.367462068,2.179542647,3.985931531
3.26681448,2.130408268,3.720381111
3.059021374,2.126550808,3.369932931
3.330302049,2.140345507,3.892992782
3.315245657,2.170117381,3.380680771
3.17442727,2.134245933,3.625255296
3.429121724,2.220195615,4.130755305
3.141741979,2.134245933,3.520542176
3.330302049,2.189561132,4.213521851
3.194586569,2.143376721,3.409612595
3.091681708,2.185284016,3.684119593
3.193248931,2.09090942,3.809447156
3.240849479,2.158350867,3.564953832
3.225107924,2.12809618,3.348291021
3.336542729,2.17882185,4.083753475
3.102916194,2.120337206,3.800422683
3.252575214,2.172303059,3.874244584
2.956134092,2.127323893,3.757438331
3.191910397,2.17448234,3.91777835
3.187889402,2.150901354,3.733678834
2.972665811,2.130408268,3.442682958
3.324042127,2.156123815,3.841417268
3.169016863,2.14262007,3.733678834
3.112694247,2.166460267,3.753494006
3.152696867,2.183852824,3.741623703
3.164949393,2.134245933,3.654177597
3.236925648,2.15239722,3.73500473
3.294994841,2.16425735,3.64044722
3.388222475,2.151649662,3.815873544
3.342764299,2.18813816,4.146614057
3.282234334,2.17448234,3.774459243
3.388222475,2.195225924,4.201381272
3.01119166,2.150901354,3.780975215
3.365005723,2.151649662,3.871734381
3.227740107,2.185284016,3.81073374
3.352679387,2.156866905,3.762687817
3.154061992,2.156123815,3.79006936
3.084627544,2.131945699,3.823563731
3.201261363,2.161309959,3.867964435
3.327800397,2.204340023,3.991929928
3.326548413,2.16865669,4.003885163
3.040318422,2.169387393,3.767926364
3.35144264,2.177378157,4.114800373
3.178475458,2.157609255,3.680057773
3.191910397,2.159091742,3.727038806
3.288624662,2.162785111,3.919011353
3.248674229,2.173030195,3.459049531
3.100113558,2.125776924,3.862929144
3.292449178,2.170846653,3.760064445
3.018514087,2.106165185,3.686823794
3.256468649,2.179542647,3.838874443
3.066167677,2.121116733,3.58756464
3.251275726,2.180262747,3.793956835
3.098710747,2.109337767,3.494378686
3.229054904,2.141104465,3.563533713
3.452804816,2.166460267,4.029994176
3.217190578,2.170117381,4.096446646
3.059021374,2.118775713,3.737654417
3.26681448,2.131177378,3.852828579
3.21851231,2.170117381,3.680057773
3.353915383,2.200147418,4.265860237
3.249975398,2.15239722,3.760064445
3.390651062,2.207815853,3.990731361
3.420767737,2.216091964,4.255040783
3.296266472,2.193106686,4.048819087
3.350205141,2.18098215,4.012221115
3.147226974,2.13271323,3.643199392
3.271967542,2.161309959,3.865448034
3.253873862,2.167193128,3.803004394
3.182515446,2.150901354,3.990731361
3.148595859,2.138825275,3.447157583
3.31020191,2.170117381,3.591781091
3.322787822,2.153890093,3.667832355
3.151330805,2.10695959,3.694918823
3.347727883,2.179542647,3.721714069
2.974161747,2.157609255,3.44118957
3.30767532,2.159831881,3.609969358
3.356385127,2.170117381,4.008651847
3.3723659,2.179542647,4.113657019
3.368689132,2.193813771,3.984730179
3.377257974,2.179542647,3.686823794
3.327800397,2.195225924,4.119368818
3.185204232,2.184568764,3.921475581
3.067593828,2.144132607,3.907892907
3.15542618,2.125776924,3.778370849
3.19859412,2.178100353,3.828677582
3.389437129,2.200847832,3.93376134
3.251275726,2.163521594,3.773154023
3.100113558,2.167925268,3.633553369
3.427930377,2.155379984,3.915310563
3.083213678,2.141862652,3.296485176
3.256468649,2.150901354,3.784876723
3.038872324,2.131177378,3.573457315
2.960656711,2.198744603,4.151127651
2.831451084,2.074508745,3.783576891
2.75087028,2.195225924,4.418038183
2.710116269,2.18098215,3.738978211
2.831451084,1.882048176,3.828677582
2.629444732,1.966876462,3.55356976
2.972665811,2.318397638,4.483579788
2.495700278,2.09090942,3.854093345
2.420979335,1.995942443,3.665107406
2.73907428,2.26067251,4.173580552
2.75087028,2.209893558,4.161255088
2.706680007,2.15314403,4.064014764
2.980134016,2.220195615,4.541744799
2.800609226,2.103776908,3.99312794
2.784173905,2.151649662,3.971478306
2.933361469,2.246328624,4.133026698
3.123810313,2.299042713,4.310830455
3.090272892,2.227660418,4.157883592
2.661427032,2.083573367,3.497299681
2.522476902,2.030995019,3.872989792
2.394695145,2.002354542,4.09299097
2.014673958,1.981079528,3.884260758
2.720387594,2.147900597,3.813304947
2.919568237,2.272839774,3.871734381
3.259060094,2.245669959,4.335141622
2.578576235,2.106165185,4.135296132
2.910317761,2.243690433,3.921475581
2.89480108,2.288548994,4.489551389
3.019975288,2.08439203,3.901695067
3.040318422,2.233712471,4.603484042
2.77590265,2.212654806,4.086065907
2.972665811,2.301490186,4.502445473
2.990541615,2.094954257,3.767926364
3.121037141,2.27029489,4.444443817
2.607814272,2.248957424,4.431272969
2.769259602,2.121116733,3.837602074
2.968171088,1.998697126,3.622483067
2.831451084,2.228335319,4.440398015
2.911862587,2.104573845,3.833781137
2.844289613,2.170117381,4.011031905
3.094496327,2.209893558,4.204697849
3.141741979,2.229683275,4.028813082
3.123810313,2.090097832,3.862929144
2.462650471,2.092529971,3.614147651
2.767595199,2.102979122,3.570626096
3.262941019,2.254838218,3.871734381
3.197259162,2.173756622,3.944768492
2.36388449,1.934664722,3.392905186
2.798972067,2.002354542,3.977510317
2.514866217,2.017704604,4.01340978
2.75590328,2.083573367,3.800422683
3.197259162,2.305146163,4.73941227
3.126579608,2.231028781,4.2507007
3.033077243,2.240379391,4.156758802
2.937937451,2.130408268,4.434318044
2.836275635,2.308784015,4.503434824
3.289900305,2.229683275,4.179164095
3.327800397,2.169387393,4.377942893
2.925710709,2.251576896,4.128481949
2.918029564,2.172303059,4.341447747
2.361811601,2.065333577,3.600192374
2.309196151,1.890544463,3.852828579
2.345141921,2.011421615,3.956943662
2.762593207,2.123450456,3.89921172
3.070443031,2.248301101,4.146614057
3.053285568,2.110128819,3.930081783
2.677215359,2.279793187,3.958158018
2.261577885,2.045780271,3.629407815
3.313985897,2.235050673,4.200274825
2.922641912,2.245669959,4.306579907
2.661427032,2.147900597,3.910367847
2.994985057,2.266461002,4.224510808
3.009723877,2.115642924,4.443432928
3.005313902,2.214031583,4.472597965
2.942502648,2.216091964,3.645948507
2.769259602,2.171575213,4.198060544
2.321965424,1.958225594,3.250003214
2.794052126,2.250922899,4.392404293
2.565638058,2.191690495,4.095295261
2.627651762,2.254838218,4.315074292
2.487977424,1.984822618,3.172659438
2.972665811,2.365777513,4.602529857
2.634813317,2.099779467,3.915310563
2.792409315,2.286057954,4.542720141
2.834668803,2.182418872,4.276636086
3.23036884,2.26710137,4.40268688
2.593252861,2.171575213,4.342497336
2.897914422,2.379082217,4.500465702
3.102916194,2.072017498,4.069835765
2.752549434,2.296587054,4.317193701
3.024352355,2.256788114,4.303387578
2.864970398,2.220877352,4.066344722
2.524374658,2.0292364,4.106786416
2.883864581,2.098977417,3.971478306
2.691138667,1.964962524,3.519096004
2.5186755,2.135011108,3.881760399
2.933361469,2.103776908,3.741623703
2.969670484,2.281050416,4.487562299
2.849081946,2.169387393,3.784876723
2.338850701,2.068682955,3.945988605
2.897914422,2.12189545,4.09299097
2.452814978,2.243029411,4.641385835
2.571194076,2.024821874,3.313879762
2.668460502,1.974484429,3.579109974
2.567491919,2.071185247,3.487060788
2.680705884,2.093338936,3.856620992
2.77590265,2.1980422,4.107932766
2.691138667,2.213343514,4.346691614
3.119649098,2.387818816,4.723919293
3.56061738,2.332585587,4.610154191
3.215867973,2.215405806,4.1668647
3.171723903,2.056045245,3.773154023
3.098710747,2.348224866,4.623446734
2.370088879,1.651059964,2.910647922
3.104316023,2.197339132,4.052333652
2.04224651,2.055195147,3.594588048
2.349323856,2.159091742,3.661014368
3.243461115,2.303320451,4.244177313
2.591424625,2.12886767,4.103344355
3.137618266,2.345928949,4.420078494
3.247372217,2.16865669,4.417017453
3.275823714,2.243029411,4.586258379
2.936413325,2.211965458,4.466589276
2.770922545,2.056045245,3.851563183
2.678961433,2.14262007,3.796545161
2.824999348,2.121116733,3.902935836
3.009723877,2.16425735,4.198060544
2.888559261,2.119556867,3.8805093
2.94098211,2.255488756,4.229988309
2.914948537,2.103776908,4.119368818
2.747507495,1.98761788,3.920243763
3.164949393,2.256138721,4.084909946
2.785823843,2.117993744,4.079122467
3.07470912,2.195225924,3.88675867
2.828227939,2.140345507,4.03353424
3.038872324,2.245669959,4.500465702
2.661427032,2.093338936,3.876752317
2.762593207,2.08439203,4.041775696
2.927243283,1.954348996,3.909130676
2.526270458,2.164992379,3.79783833
2.706680007,2.085209802,3.975099204
2.885430747,2.179542647,4.170224759
2.53194616,2.125002238,3.99671865
3.341521507,2.236386458,4.16574373
2.689403892,1.966876462,3.944768492
2.530056204,2.1620479,3.926396945
3.293722411,2.098174508,4.277711288
2.877587134,1.975430096,3.76661775
2.96366595,2.270931936,4.028813082
2.891682699,2.245669959,4.471597432
2.034770425,2.135011108,4.045299773
2.470480852,2.022160737,3.932535407
3.041763455,2.145642085,3.947208139
2.716970037,2.057742571,3.931308888
3.01119166,2.224276654,4.288439638
2.703237459,2.125002238,4.249614576
2.595079297,2.064493899,4.215723279
2.84588839,2.175931657,3.954513231
2.808773979,2.207121989,3.975099204
2.928774644,2.187425651,4.231082458
2.752549434,2.222238946,4.220120674
2.618660929,1.830142781,3.630790439
3.087452237,2.119556867,4.110223966
2.558203957,2.086026685,3.634933677
3.027264972,2.092529971,4.192516741
3.195923313,2.278533807,4.295924017
3.100113558,2.147900597,4.277711288
2.370088879,2.173030195,4.046473406
2.607814272,2.193813771,3.79006936
